date,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,demand
2017-03-26,19.3,26.7,14.6,0.0,Y,N,104189.1
2017-03-27,19.3,31.9,7.6,0.0,Y,N,116237.22000000006
2017-03-28,11.9,24.3,17.8,4.2,Y,N,111032.975
2017-03-29,13.9,27.2,14.7,0.2,Y,N,109640.33000000002
2017-03-30,10.2,17.9,13.0,3.4,Y,N,107491.86999999998
2017-03-31,10.1,17.9,12.3,2.8,N,N,110662.24500000004
2017-04-01,10.0,19.0,13.5,0.0,N,N,97402.265
2017-04-02,11.7,18.2,10.1,0.4,N,N,94477.09500000004
2017-04-03,8.2,21.5,16.8,0.0,N,N,107895.52499999998
2017-04-04,10.0,24.4,16.4,0.0,N,N,113138.67
2017-04-05,11.0,25.4,15.8,0.0,N,N,114191.34999999998
2017-04-06,12.0,26.6,13.5,0.0,N,N,114817.30500000002
2017-04-07,12.7,26.2,15.6,0.0,N,N,110160.025
2017-04-08,18.6,28.1,13.8,0.0,N,N,99084.73999999996
2017-04-09,11.7,15.2,6.5,10.6,N,N,96041.895
2017-04-10,9.0,17.0,3.0,25.4,N,N,113287.05500000002
2017-04-11,12.3,18.5,13.5,15.4,N,N,114159.965
2017-04-12,10.8,19.3,14.0,0.0,N,N,114335.995
2017-04-13,10.9,22.2,13.9,0.0,N,N,112704.04499999994
2017-04-14,13.0,17.9,8.9,0.0,N,Y,97436.41
2017-04-15,11.8,17.3,9.7,0.0,N,Y,99608.57
2017-04-16,9.9,22.6,10.1,0.0,N,Y,96594.74499999998
2017-04-17,11.1,18.3,10.9,0.0,N,Y,99945.495
2017-04-18,9.5,20.4,13.7,0.0,N,N,111955.175
2017-04-19,13.0,26.9,12.7,0.0,Y,N,114436.97
2017-04-20,14.6,26.5,12.4,0.0,Y,N,112816.67999999992
2017-04-21,16.5,20.9,3.6,9.4,Y,N,114522.44
2017-04-22,16.9,22.5,11.8,4.6,Y,N,102528.4
2017-04-23,14.4,21.8,11.9,0.0,Y,N,97356.565
2017-04-24,15.9,24.7,9.9,0.0,Y,N,109421.81500000002
2017-04-25,16.2,17.7,5.8,21.6,Y,Y,101548.73500000002
2017-04-26,10.1,14.5,6.4,20.0,Y,N,116795.245
2017-04-27,8.3,15.6,7.1,15.4,Y,N,126329.53
2017-04-28,9.4,19.8,6.0,0.4,Y,N,120144.19
2017-04-29,14.9,18.1,7.9,0.2,Y,N,104864.05000000002
2017-04-30,13.6,17.8,7.3,0.0,Y,N,103756.53499999996
2017-05-01,13.6,20.4,8.7,0.0,Y,N,115103.77499999998
2017-05-02,10.4,15.2,9.4,2.4,Y,N,120718.63999999994
2017-05-03,7.4,15.3,10.8,0.8,Y,N,129196.44499999998
2017-05-04,5.8,16.9,12.0,0.0,Y,N,127260.05
2017-05-05,6.2,20.5,10.6,0.0,Y,N,123150.385
2017-05-06,9.6,20.0,6.1,0.2,Y,N,105013.07000000004
2017-05-07,8.9,14.8,9.4,1.4,Y,N,107424.07
2017-05-08,10.1,15.8,7.2,1.8,Y,N,125858.27000000006
2017-05-09,10.9,15.9,7.3,1.6,Y,N,126760.71
2017-05-10,8.1,17.7,11.3,0.0,Y,N,125747.73499999994
2017-05-11,6.1,16.5,8.6,0.0,Y,N,128753.13
2017-05-12,5.9,19.5,9.9,0.0,Y,N,123523.0
2017-05-13,8.4,15.6,10.1,0.2,Y,N,109477.41999999995
2017-05-14,6.4,15.1,7.7,0.0,Y,N,107497.03
2017-05-15,6.3,16.9,8.2,0.0,Y,N,125871.91500000002
2017-05-16,5.6,18.2,9.0,0.0,Y,N,127820.715
2017-05-17,7.6,17.0,3.8,0.0,Y,N,125072.675
2017-05-18,10.7,20.2,9.8,0.8,Y,N,122910.48000000004
2017-05-19,10.2,17.8,2.5,0.0,Y,N,123351.44999999998
2017-05-20,10.2,19.3,9.8,0.0,Y,N,109111.61500000002
2017-05-21,10.8,18.7,6.8,0.0,Y,N,105912.16
2017-05-22,10.4,20.3,10.1,0.0,Y,N,113551.03999999998
2017-05-23,12.8,19.3,7.4,0.0,Y,N,119127.205
2017-05-24,11.7,17.1,8.0,0.0,Y,N,121571.97
2017-05-25,13.7,18.5,5.7,0.0,Y,N,124010.03
2017-05-26,13.1,18.0,8.2,0.0,Y,N,123130.60000000006
2017-05-27,11.9,17.8,8.3,0.0,Y,N,104643.67499999996
2017-05-28,10.2,15.3,7.6,6.8,Y,N,110029.55
2017-05-29,7.7,14.8,8.0,1.4,Y,N,130516.10000000006
2017-05-30,9.3,13.1,6.9,2.2,Y,N,132762.38
2017-05-31,6.7,13.0,8.5,5.4,Y,N,139030.79499999998
2017-06-01,7.9,13.9,4.7,0.4,Y,N,140202.735
2017-06-02,8.0,14.7,7.3,0.0,Y,N,136856.80000000002
2017-06-03,9.9,14.3,8.3,0.0,Y,N,122161.405
2017-06-04,4.4,15.8,9.3,0.0,Y,N,118953.95
2017-06-05,5.6,17.5,5.0,0.0,Y,N,132877.44999999995
2017-06-06,8.7,13.9,6.3,6.4,Y,N,133274.53
2017-06-07,5.9,14.3,9.2,0.0,Y,N,136116.12
2017-06-08,3.6,15.0,7.2,0.0,Y,N,139511.78000000006
2017-06-09,6.6,15.0,7.8,1.8,Y,N,130994.54
2017-06-10,7.0,15.8,8.9,0.0,Y,N,120698.91499999998
2017-06-11,3.4,15.5,8.6,0.2,Y,N,113374.465
2017-06-12,6.0,15.9,5.1,0.0,Y,Y,117691.68499999998
2017-06-13,8.8,15.1,6.6,0.0,Y,N,135184.95
2017-06-14,4.0,17.4,8.9,0.0,Y,N,136253.42
2017-06-15,7.7,19.0,7.4,0.0,Y,N,135303.25500000006
2017-06-16,6.6,17.1,8.9,0.0,Y,N,135269.63499999998
2017-06-17,4.2,15.5,9.2,0.0,Y,N,121178.67999999992
2017-06-18,5.4,16.3,7.9,0.0,Y,N,116112.74000000002
2017-06-19,7.1,16.1,6.0,0.0,Y,N,134925.74
2017-06-20,6.4,15.8,9.2,0.0,Y,N,131996.96999999994
2017-06-21,7.8,13.5,5.0,0.6,Y,N,139814.30000000002
2017-06-22,6.7,14.1,6.7,0.2,Y,N,140348.57
2017-06-23,7.4,14.9,8.2,0.0,Y,N,132029.57499999998
2017-06-24,8.3,12.3,7.3,1.4,Y,N,122393.325
2017-06-25,8.6,14.3,5.3,0.0,Y,N,118103.865
2017-06-26,8.8,12.6,7.8,1.4,Y,N,138040.37999999998
2017-06-27,6.0,12.1,4.4,0.0,Y,N,144526.62999999998
2017-06-28,6.8,14.1,5.4,0.0,Y,N,141351.895
2017-06-29,9.2,13.7,5.0,0.0,Y,N,138124.06000000006
2017-06-30,7.1,12.3,8.4,4.4,N,N,139275.77500000002
2017-07-01,1.1,12.7,9.3,0.0,N,N,125949.49999999994
2017-07-02,0.8,14.3,9.2,0.0,N,N,120137.45
2017-07-03,3.8,13.9,3.9,0.0,N,N,139765.32
2017-07-04,9.0,16.2,6.4,3.0,N,N,134029.805
2017-07-05,10.1,15.8,6.5,0.0,N,N,134084.665
2017-07-06,4.8,15.0,8.7,0.0,N,N,137899.71499999994
2017-07-07,8.0,14.2,9.4,0.0,N,N,134078.06999999998
2017-07-08,5.3,13.5,5.1,0.0,N,N,123687.97
2017-07-09,7.3,14.6,7.3,0.8,N,N,116064.03
2017-07-10,7.0,16.0,5.7,0.0,N,N,133132.32499999998
2017-07-11,6.9,14.3,9.7,0.4,N,N,137352.78
2017-07-12,3.2,15.1,9.8,0.0,N,N,138152.10499999998
2017-07-13,4.8,13.3,5.5,0.0,N,N,134622.38999999998
2017-07-14,9.9,15.9,8.6,2.0,N,N,131387.745
2017-07-15,4.5,12.0,9.4,0.0,N,N,124486.69500000002
2017-07-16,3.0,12.5,7.8,0.0,N,N,119927.64
2017-07-17,5.7,15.3,6.3,0.0,N,N,131868.24
2017-07-18,9.7,14.5,5.8,0.2,Y,N,136121.83500000002
2017-07-19,8.9,13.2,7.7,5.0,Y,N,133906.25999999998
2017-07-20,7.9,10.7,5.9,0.6,Y,N,139316.28999999998
2017-07-21,3.3,13.8,10.3,4.2,Y,N,140073.895
2017-07-22,5.4,12.4,7.0,0.0,Y,N,122397.13
2017-07-23,8.4,14.1,5.4,0.0,Y,N,118007.66500000002
2017-07-24,8.1,16.1,8.3,7.0,Y,N,136330.59
2017-07-25,9.8,17.2,9.0,0.0,Y,N,129699.26500000006
2017-07-26,10.9,15.0,8.7,2.4,Y,N,133198.34
2017-07-27,4.4,14.2,8.7,2.0,Y,N,136003.915
2017-07-28,6.2,14.3,9.8,2.8,Y,N,130432.05000000006
2017-07-29,9.7,17.9,10.1,0.0,Y,N,111331.23500000004
2017-07-30,11.3,18.1,8.3,0.0,Y,N,107580.495
2017-07-31,6.7,14.8,11.5,0.0,Y,N,132276.88000000006
2017-08-01,3.5,15.5,11.5,0.0,Y,N,137617.88000000006
2017-08-02,3.4,12.9,7.5,0.0,Y,N,140729.185
2017-08-03,3.1,9.0,4.4,0.0,Y,N,151355.4299999999
2017-08-04,4.3,12.1,7.2,6.6,Y,N,141647.895
2017-08-05,8.8,14.2,11.7,0.0,Y,N,116696.45499999994
2017-08-06,9.0,13.0,8.2,0.0,Y,N,117351.13999999994
2017-08-07,7.7,12.3,7.3,4.2,Y,N,138963.17500000002
2017-08-08,7.9,15.0,7.5,2.2,Y,N,139108.43499999994
2017-08-09,8.9,16.8,11.5,0.0,Y,N,130044.37500000006
2017-08-10,11.4,18.8,8.4,0.0,Y,N,122361.92500000006
2017-08-11,10.3,16.4,9.3,0.0,Y,N,122862.34500000002
2017-08-12,10.3,17.9,9.9,2.8,Y,N,113669.45
2017-08-13,9.4,18.7,11.1,2.0,Y,N,106274.56
2017-08-14,12.3,20.1,12.6,0.0,Y,N,121533.955
2017-08-15,10.4,17.5,3.2,0.2,Y,N,127193.30000000006
2017-08-16,12.1,18.1,10.9,0.8,Y,N,121445.38000000002
2017-08-17,9.3,15.6,9.1,1.8,Y,N,129223.80499999998
2017-08-18,8.0,12.2,9.4,2.8,Y,N,133562.985
2017-08-19,5.9,11.8,11.6,7.2,Y,N,124852.67
2017-08-20,5.1,13.3,13.9,2.0,Y,N,119798.99499999994
2017-08-21,6.8,12.7,7.9,0.6,Y,N,140410.295
2017-08-22,5.7,16.8,11.1,1.6,Y,N,133809.45500000002
2017-08-23,8.3,18.1,9.7,0.0,Y,N,133056.82
2017-08-24,5.2,13.3,13.0,9.2,Y,N,135619.93999999994
2017-08-25,4.9,15.0,13.3,0.6,Y,N,133666.57499999995
2017-08-26,9.9,15.3,8.5,0.0,Y,N,117444.10000000002
2017-08-27,5.8,10.7,11.8,7.8,Y,N,115177.935
2017-08-28,5.8,11.8,14.6,0.6,Y,N,139414.49500000002
2017-08-29,5.4,12.9,9.1,0.0,Y,N,139814.04
2017-08-30,7.7,13.8,12.3,0.6,Y,N,137513.46499999994
2017-08-31,4.0,16.7,15.9,0.2,Y,N,133982.25499999998
2017-09-01,3.7,17.0,14.4,0.0,Y,N,128707.425
2017-09-02,7.3,18.4,6.3,0.0,Y,N,114098.115
2017-09-03,13.4,17.2,6.3,0.0,Y,N,103964.33
2017-09-04,8.8,13.7,13.4,0.4,Y,N,128001.055
2017-09-05,6.5,13.3,11.0,0.2,Y,N,137696.66999999995
2017-09-06,6.7,15.1,11.0,4.8,Y,N,134819.94499999998
2017-09-07,7.9,15.2,9.5,0.8,Y,N,133405.71999999994
2017-09-08,8.0,13.5,13.1,3.2,Y,N,132543.09999999995
2017-09-09,7.1,14.9,15.9,1.2,Y,N,120454.01
2017-09-10,5.3,16.1,12.3,0.2,Y,N,114584.065
2017-09-11,8.1,18.1,7.0,0.0,Y,N,127169.03
2017-09-12,12.2,19.9,3.5,0.2,Y,N,130906.89
2017-09-13,13.3,16.4,8.2,2.0,Y,N,127192.315
2017-09-14,5.8,15.3,10.8,1.4,Y,N,131986.8049999999
2017-09-15,9.6,16.7,7.0,0.0,Y,N,128761.60499999998
2017-09-16,7.4,13.3,16.7,21.4,Y,N,111301.56
2017-09-17,4.0,18.1,19.0,0.2,Y,N,104766.0
2017-09-18,10.5,22.0,15.7,0.0,Y,N,115123.54
2017-09-19,9.0,13.9,16.6,0.2,Y,N,124033.95500000002
2017-09-20,6.0,19.2,17.3,0.0,Y,N,123461.38
2017-09-21,11.6,23.6,13.0,0.0,Y,N,119309.93
2017-09-22,12.8,25.6,15.6,0.0,N,N,116611.25
2017-09-23,14.8,30.6,17.3,0.0,N,N,101012.28999999996
2017-09-24,12.9,19.9,12.0,0.4,N,N,92608.24000000002
2017-09-25,10.3,14.2,10.9,1.6,N,N,119126.485
2017-09-26,5.0,15.1,20.4,0.4,N,N,124452.94000000002
2017-09-27,9.6,24.6,11.7,0.0,N,N,119028.07
2017-09-28,10.4,18.5,12.8,0.0,N,N,116655.85499999998
2017-09-29,10.6,18.4,14.5,0.0,N,Y,102847.25500000002
2017-09-30,11.0,15.4,16.1,1.0,N,N,100701.82000000002
2017-10-01,9.7,17.2,9.2,0.0,N,N,103556.74
2017-10-02,9.5,16.4,16.4,0.0,N,N,119226.42000000006
2017-10-03,6.8,22.3,21.8,0.0,N,N,118856.415
2017-10-04,8.5,20.8,21.6,0.0,N,N,114604.62
2017-10-05,11.7,19.4,10.4,0.0,N,N,113134.57999999994
2017-10-06,10.1,15.0,16.8,2.4,N,N,118359.28
2017-10-07,7.2,23.7,17.3,0.2,N,N,101974.595
2017-10-08,11.1,25.3,19.5,0.0,N,N,97053.54500000004
2017-10-09,14.0,18.7,16.7,2.4,N,N,111432.365
2017-10-10,8.0,18.8,23.6,0.2,Y,N,116556.425
2017-10-11,9.8,25.6,7.5,0.0,Y,N,114133.53999999994
2017-10-12,10.5,19.2,15.6,10.0,Y,N,113957.73500000002
2017-10-13,13.1,16.7,12.5,0.0,Y,N,117048.725
2017-10-14,8.2,16.1,23.6,0.0,Y,N,102037.165
2017-10-15,6.8,17.6,24.5,0.0,Y,N,98108.81500000002
2017-10-16,11.3,28.6,23.8,0.0,Y,N,115907.39500000002
2017-10-17,12.8,30.2,24.9,0.0,Y,N,117470.21999999994
2017-10-18,14.5,30.9,25.1,0.0,Y,N,121087.09999999998
2017-10-19,21.7,25.6,9.8,0.0,Y,N,118201.175
2017-10-20,11.3,16.2,24.0,2.6,Y,N,108412.66500000002
2017-10-21,11.0,15.4,12.8,0.0,Y,N,102195.97500000002
2017-10-22,11.1,16.0,13.0,0.0,Y,N,100571.03999999996
2017-10-23,11.9,19.0,21.8,0.0,Y,N,115549.43499999998
2017-10-24,12.1,20.5,18.7,0.2,Y,N,118010.31
2017-10-25,13.3,18.5,12.5,11.4,Y,N,115813.02999999994
2017-10-26,12.9,16.8,12.2,0.2,Y,N,117333.445
2017-10-27,10.3,27.4,26.1,0.0,Y,N,112633.265
2017-10-28,15.0,21.4,16.8,0.4,Y,N,100746.41999999995
2017-10-29,11.5,28.6,27.1,0.0,Y,N,92182.955
2017-10-30,8.8,17.0,17.0,4.4,Y,N,112227.65000000004
2017-10-31,8.1,16.4,24.8,6.0,Y,N,116179.47000000002
2017-11-01,11.9,18.0,14.2,0.4,Y,N,116632.08999999998
2017-11-02,11.3,17.4,17.0,1.4,Y,N,120470.78500000002
2017-11-03,9.4,16.6,20.5,1.4,Y,N,113451.99499999998
2017-11-04,8.3,15.8,24.6,0.4,Y,N,101610.81499999996
2017-11-05,6.4,17.6,24.1,0.0,Y,N,95368.165
2017-11-06,10.9,16.1,18.9,0.0,Y,N,104632.79
2017-11-07,10.0,15.8,18.8,3.4,Y,Y,100592.295
2017-11-08,12.1,16.9,25.4,0.0,Y,N,111738.485
2017-11-09,8.7,21.8,28.8,0.0,Y,N,113539.935
2017-11-10,12.1,27.2,23.7,0.0,Y,N,115156.44499999998
2017-11-11,14.8,24.7,28.8,0.0,Y,N,104194.345
2017-11-12,13.2,23.3,25.0,0.0,Y,N,98774.23499999996
2017-11-13,13.7,33.0,29.5,0.0,Y,N,125795.84000000004
2017-11-14,18.2,33.9,29.5,0.0,Y,N,135420.81999999998
2017-11-15,21.5,31.4,16.9,0.0,Y,N,130385.05
2017-11-16,18.1,21.3,4.8,3.6,Y,N,116715.965
2017-11-17,16.4,26.8,22.9,4.2,Y,N,117797.62000000004
2017-11-18,16.1,28.1,20.1,0.0,Y,N,106730.21
2017-11-19,15.1,29.3,27.5,24.8,Y,N,101256.78
2017-11-20,16.6,30.8,28.6,0.0,Y,N,128658.26999999996
2017-11-21,17.8,32.9,29.5,0.0,Y,N,137151.495
2017-11-22,18.7,32.6,30.6,0.0,Y,N,138882.25
2017-11-23,16.2,31.9,18.9,0.0,Y,N,135162.11500000002
2017-11-24,18.6,30.7,13.8,1.0,Y,N,133951.29
2017-11-25,19.3,32.5,17.0,0.4,Y,N,121219.595
2017-11-26,19.4,28.3,,3.4,Y,N,108717.875
2017-11-27,16.5,21.2,20.5,1.4,Y,N,115429.005
2017-11-28,13.7,31.0,31.1,0.2,Y,N,129798.46999999994
2017-11-29,18.5,35.8,28.3,0.0,Y,N,151730.94999999995
2017-11-30,22.5,34.9,23.1,0.0,Y,N,154632.33500000002
2017-12-01,21.5,23.5,1.6,1.8,Y,N,125141.89999999998
2017-12-02,14.7,16.4,0.7,20.6,Y,N,99234.22
2017-12-03,11.5,17.1,14.4,43.8,Y,N,92487.705
2017-12-04,12.4,17.5,7.9,5.4,Y,N,111625.98
2017-12-05,10.8,22.8,22.9,1.8,Y,N,113063.675
2017-12-06,13.6,21.3,23.6,0.0,Y,N,115383.13
2017-12-07,11.6,21.9,19.8,0.0,Y,N,115736.97
2017-12-08,11.4,18.7,28.5,25.2,Y,N,109568.47
2017-12-09,12.7,23.0,19.2,0.0,Y,N,99334.80000000002
2017-12-10,14.5,22.2,31.4,0.0,Y,N,97715.01
2017-12-11,16.4,20.7,26.3,0.0,Y,N,114680.185
2017-12-12,15.8,26.4,31.3,0.0,Y,N,121945.17500000002
2017-12-13,15.8,37.6,32.0,0.0,Y,N,146933.095
2017-12-14,20.5,23.1,21.7,0.0,Y,N,129280.81
2017-12-15,14.1,26.4,32.1,0.0,Y,N,120821.05499999992
2017-12-16,13.8,24.6,31.0,0.0,Y,N,110154.36000000004
2017-12-17,15.7,24.5,30.5,0.0,Y,N,107212.84
2017-12-18,17.1,33.0,22.1,0.0,Y,N,138949.675
2017-12-19,19.7,37.4,12.1,0.0,Y,N,142870.39500000002
2017-12-20,15.8,24.5,19.0,20.6,Y,N,114916.98999999996
2017-12-21,12.3,23.7,31.9,0.0,Y,N,114462.53000000006
2017-12-22,13.6,27.7,26.6,0.0,N,N,116428.79000000002
2017-12-23,14.7,30.2,21.2,0.0,N,N,109364.01
2017-12-24,15.8,19.4,25.7,0.4,N,N,92856.22999999997
2017-12-25,15.1,21.4,29.0,0.0,N,Y,85094.37499999999
2017-12-26,12.5,30.5,31.9,0.0,N,Y,98638.855
2017-12-27,17.3,34.5,30.6,0.0,N,N,128753.755
2017-12-28,24.0,32.8,13.5,0.0,N,N,130699.15499999994
2017-12-29,18.6,24.4,9.3,0.2,N,N,115572.045
2017-12-30,15.6,21.3,13.6,8.4,N,N,96358.975
2017-12-31,12.0,25.7,31.7,0.2,N,N,95700.48
2018-01-01,16.6,25.3,31.4,0.0,N,Y,95959.68499999998
2018-01-02,16.4,21.8,29.7,0.0,N,N,105277.85000000002
2018-01-03,14.6,21.0,27.2,0.0,N,N,106373.82500000004
2018-01-04,14.1,23.6,31.8,0.2,N,N,113337.68499999994
2018-01-05,14.7,30.7,31.7,0.0,N,N,123247.735
2018-01-06,18.8,41.7,31.5,0.0,N,N,133705.845
2018-01-07,18.7,21.8,11.0,0.0,N,N,107142.81500000002
2018-01-08,17.3,21.9,17.5,0.0,N,N,118832.07
2018-01-09,15.7,22.5,30.0,0.0,N,N,111361.04999999994
2018-01-10,13.6,25.6,23.5,0.0,N,N,116530.04
2018-01-11,15.5,34.5,28.6,0.0,N,N,139607.90499999994
2018-01-12,20.4,30.0,1.7,1.0,N,N,132022.86999999994
2018-01-13,16.0,20.9,10.7,7.0,N,N,98977.05
2018-01-14,12.7,19.5,27.5,15.0,N,N,92021.68000000002
2018-01-15,14.6,20.9,21.1,0.0,N,N,109389.095
2018-01-16,12.9,26.9,31.1,0.0,N,N,116074.03
2018-01-17,12.4,30.3,30.9,0.0,N,N,129286.36500000006
2018-01-18,16.6,40.0,30.8,0.0,N,N,154648.06500000006
2018-01-19,22.5,40.3,30.6,0.0,N,N,165070.595
2018-01-20,20.3,24.6,20.2,0.0,N,N,124825.02499999998
2018-01-21,21.0,28.2,14.9,0.0,N,N,127305.19999999994
2018-01-22,20.5,23.9,27.3,0.0,N,N,137955.42500000002
2018-01-23,18.0,23.6,28.3,0.0,N,N,128314.46999999994
2018-01-24,14.8,23.3,27.5,0.0,N,N,128899.76500000006
2018-01-25,17.1,26.6,28.1,0.0,N,N,139245.21
2018-01-26,19.4,28.4,19.9,0.0,N,Y,128599.46000000006
2018-01-27,21.2,33.2,27.5,3.4,N,N,139114.58500000002
2018-01-28,22.7,38.1,28.5,0.0,N,N,159436.69000000006
2018-01-29,27.8,33.5,7.3,0.0,N,N,160437.56500000006
2018-01-30,15.6,21.0,14.1,38.8,N,N,115239.57
2018-01-31,14.6,19.1,19.6,0.0,Y,N,108524.18
2018-02-01,12.1,22.5,28.9,0.2,Y,N,109949.21
2018-02-02,13.4,22.1,28.4,0.0,Y,N,112946.34000000004
2018-02-03,15.8,28.1,26.7,0.0,Y,N,104947.325
2018-02-04,14.7,25.7,28.5,0.0,Y,N,106065.93499999998
2018-02-05,17.0,25.7,24.0,0.0,Y,N,126465.96000000002
2018-02-06,17.7,29.9,27.6,0.0,Y,N,137539.725
2018-02-07,18.7,37.4,27.1,0.0,Y,N,159307.315
2018-02-08,20.6,27.5,15.8,0.0,Y,N,149473.00999999995
2018-02-09,20.4,24.9,17.2,0.0,Y,N,137101.87000000002
2018-02-10,18.7,30.3,6.6,0.0,Y,N,118113.8
2018-02-11,15.5,21.2,18.5,0.0,Y,N,100440.29
2018-02-12,16.3,23.6,22.2,0.0,Y,N,116209.13
2018-02-13,13.6,29.0,26.0,0.0,Y,N,124882.71500000004
2018-02-14,17.5,23.3,22.8,0.0,Y,N,115269.5
2018-02-15,13.5,24.2,18.4,0.0,Y,N,117260.24499999994
2018-02-16,15.7,22.2,24.8,0.0,Y,N,114736.355
2018-02-17,12.4,25.3,24.1,0.0,Y,N,105799.935
2018-02-18,13.6,24.0,20.5,0.0,Y,N,105085.51499999998
2018-02-19,17.6,25.4,20.9,0.8,Y,N,113116.425
2018-02-20,14.1,29.5,25.5,0.0,Y,N,120035.38500000002
2018-02-21,16.0,29.3,16.0,0.0,Y,N,124481.415
2018-02-22,20.3,31.0,16.8,0.0,Y,N,133607.065
2018-02-23,21.2,33.5,13.4,0.2,Y,N,136328.345
2018-02-24,22.7,31.6,4.8,0.4,Y,N,119226.43499999998
2018-02-25,16.2,19.8,10.0,0.0,Y,N,96305.06999999998
2018-02-26,14.3,26.5,24.3,0.0,Y,N,117952.365
2018-02-27,14.9,31.3,24.0,0.0,Y,N,127894.28500000006
2018-02-28,20.0,30.9,19.6,0.0,Y,N,123400.17
2018-03-01,16.2,20.5,17.7,0.8,Y,N,117346.25999999998
2018-03-02,14.5,22.8,19.6,0.4,Y,N,119960.33000000002
2018-03-03,13.9,32.7,21.8,0.0,Y,N,111096.30499999996
2018-03-04,15.8,21.0,22.2,0.0,Y,N,101334.19999999998
2018-03-05,14.9,21.1,16.6,0.0,Y,N,112527.285
2018-03-06,12.5,27.6,22.6,0.0,Y,N,113850.81
2018-03-07,14.4,28.5,22.4,0.0,Y,N,122717.49999999994
2018-03-08,14.9,30.5,22.1,0.0,Y,N,128732.59
2018-03-09,14.6,28.8,21.9,0.0,Y,N,127805.48500000002
2018-03-10,14.3,35.1,21.6,0.0,Y,N,120398.885
2018-03-11,17.0,22.8,14.3,0.0,Y,N,104486.18
2018-03-12,16.7,20.9,10.2,0.0,Y,Y,97542.30999999998
2018-03-13,14.6,20.5,18.8,2.2,Y,N,112663.625
2018-03-14,12.8,21.3,17.7,0.0,Y,N,114195.34999999998
2018-03-15,15.3,20.8,13.9,0.0,Y,N,116045.27
2018-03-16,12.5,24.4,15.0,0.0,Y,N,116284.345
2018-03-17,15.4,32.0,15.1,0.0,Y,N,110715.12000000002
2018-03-18,22.6,23.1,13.4,0.0,Y,N,97262.70500000002
2018-03-19,13.2,28.0,17.8,0.0,Y,N,111617.94500000002
2018-03-20,15.4,19.2,9.5,0.2,Y,N,110794.26
2018-03-21,11.2,25.1,18.3,0.0,Y,N,111254.315
2018-03-22,12.3,28.1,19.0,0.0,Y,N,115020.505
2018-03-23,15.2,29.4,18.8,0.0,Y,N,119298.325
2018-03-24,20.2,24.2,5.4,0.0,Y,N,112312.69499999998
2018-03-25,17.8,25.4,11.6,13.0,Y,N,98918.515
2018-03-26,10.7,18.5,11.9,5.2,Y,N,112488.215
2018-03-27,9.6,22.6,14.0,1.2,Y,N,116809.36500000002
2018-03-28,11.3,30.3,17.8,0.0,Y,N,117744.00499999998
2018-03-29,16.5,21.8,14.2,0.0,N,N,116457.26
2018-03-30,12.2,23.3,14.3,0.0,N,Y,97070.345
2018-03-31,13.2,22.4,16.7,0.0,N,Y,99687.63999999998
2018-04-01,13.0,27.7,11.0,0.0,N,Y,98817.03
2018-04-02,14.9,20.9,14.4,0.0,N,Y,98258.25
2018-04-03,13.4,19.8,13.9,0.0,N,N,113381.53
2018-04-04,13.3,20.6,16.6,0.0,N,N,115974.61
2018-04-05,13.3,18.7,9.0,0.0,N,N,117551.695
2018-04-06,13.8,21.2,14.8,0.0,N,N,115979.07
2018-04-07,9.8,21.6,16.0,0.0,N,N,105938.475
2018-04-08,11.8,29.9,14.7,0.0,N,N,100571.165
2018-04-09,15.9,25.7,13.6,0.0,N,N,118702.92500000002
2018-04-10,14.8,28.8,5.9,0.0,N,N,122423.01000000002
2018-04-11,18.1,27.3,10.9,0.0,N,N,121944.99499999998
2018-04-12,15.9,26.5,7.4,0.0,N,N,119876.63000000002
2018-04-13,11.9,25.9,14.4,0.0,N,N,113609.76
2018-04-14,13.5,16.1,3.1,0.0,N,N,105135.305
2018-04-15,9.7,19.1,4.9,12.2,N,N,104123.39000000004
2018-04-16,13.1,21.0,7.1,3.0,N,N,115694.63999999998
2018-04-17,13.2,16.6,8.9,0.6,Y,N,121092.85499999998
2018-04-18,6.2,19.4,14.2,0.0,Y,N,120784.875
2018-04-19,11.0,22.3,13.0,0.0,Y,N,120448.935
2018-04-20,8.9,20.2,13.7,0.0,Y,N,118324.09
2018-04-21,11.9,22.8,11.3,0.0,Y,N,107479.25999999997
2018-04-22,11.2,20.4,12.6,0.0,Y,N,103662.05
2018-04-23,11.9,26.9,13.0,0.0,Y,N,117799.97000000002
2018-04-24,13.7,24.6,5.2,0.0,Y,N,117642.645
2018-04-25,15.7,20.1,7.7,0.6,Y,Y,106654.955
2018-04-26,11.9,17.5,7.9,0.0,Y,N,117617.51
2018-04-27,11.6,17.8,8.8,0.0,Y,N,119079.465
2018-04-28,7.7,18.3,11.7,0.0,Y,N,108613.37999999996
2018-04-29,10.5,18.0,9.6,0.0,Y,N,105277.715
2018-04-30,8.8,19.6,12.3,0.0,Y,N,121551.685
2018-05-01,7.2,23.4,12.3,0.0,Y,N,122642.23499999994
2018-05-02,10.2,23.2,7.2,0.0,Y,N,118716.59500000002
2018-05-03,14.5,24.4,4.4,0.0,Y,N,117357.835
2018-05-04,11.5,17.2,7.8,6.2,Y,N,116870.46000000006
2018-05-05,12.1,21.6,6.5,2.6,Y,N,106892.995
2018-05-06,9.9,21.7,11.0,0.0,Y,N,105840.39
